,Username,Place,Peak Rating,Wins,Wins in first 25,Counted Wins,Core Rare,Core Epic,Core Legendary,Trial Rare,Trial Epic,Trial Legendary,,
,⛓⛓⛓,,12,42,17,17,1,2,0,1,2,0,,
,slivenec,,8,19,19,17,1,2,0,0,2,0,,
,TheHassy,,11,17,17,17,1,2,0,0,2,0,,
,coinage,,7,19,18,16,0,3,0,1,1,0,,
,restb777,,7,23,19,16,0,3,0,1,1,0,,
,$,,8,88,16,16,0,3,0,2,1,0,,
,goldemon,,7,17,16,16,0,3,0,1,1,0,,
,Cerne,,12,22,16,16,0,3,0,1,1,0,,
,Waikikamukau,,11,34,16,16,0,3,0,2,1,0,,
,Enzo05,,7,34,17,16,0,3,0,2,1,0,,
,TerribleJIexa,,10,37,16,16,0,3,0,2,1,0,,
,DPRoberts99,,7,16,16,16,0,3,0,1,1,0,,
,JohnTravolta,,8,17,16,16,0,3,0,1,1,0,,
,ěĝĝƑơơƴơůňĝ,,8,17,16,16,0,3,0,1,1,0,,
,Aragon,,12,32,16,16,0,3,0,2,1,0,,
,V-Hirvi,,12,36,16,16,0,3,0,2,1,0,,
,rl958,,12,33,16,16,0,3,0,2,1,0,,
,colliseum,,11,16,16,16,0,3,0,1,1,0,,
,ValBelair,,7,21,20,16,0,3,0,1,1,0,,
,三十八,,12,31,16,16,0,3,0,2,1,0,,
,superman313,,11,31,16,16,0,3,0,2,1,0,,
,FriendlySpy,,8,21,16,16,0,3,0,1,1,0,,
,quantumgamble,,7,50,18,16,0,3,0,2,1,0,,
,LordDarktempler,,10,19,16,16,0,3,0,1,1,0,,
,Lord of Crypto,,7,16,16,16,0,3,0,1,1,0,,
,TheNachoSamurai,,12,31,16,16,0,3,0,2,1,0,,
,maulotov,,12,18,16,16,0,3,0,1,1,0,,
,[Pulse] v2,,10,19,16,16,0,3,0,1,1,0,,
,KLMJ,,8,16,16,16,0,3,0,1,1,0,,
,OverM,,12,25,16,16,0,3,0,1,1,0,,
,sparky,,9,28,16,16,0,3,0,1,1,0,,
,Elyon,,12,18,16,16,0,3,0,1,1,0,,
,TheFireWithin,,11,20,16,16,0,3,0,1,1,0,,
,Ἄρης,,12,16,16,16,0,3,0,1,1,0,,
,Jimmer,,11,18,16,16,0,3,0,1,1,0,,
,arisho,,8,17,16,16,0,3,0,1,1,0,,
,Lotto,,5,15,15,15,1,2,0,2,0,0,,
,Bartuni,,9,16,15,15,1,2,0,2,0,0,,
,Woden,,11,15,15,15,1,2,0,2,0,0,,
,isaacfufu,,8,15,15,15,1,2,0,2,0,0,,
,cambocleve,,11,20,15,15,1,2,0,2,0,0,,
,♛Diman007,,8,34,15,15,1,2,0,3,0,0,,
,PCoq,,10,15,15,15,1,2,0,2,0,0,,
,Archangel1318,,12,43,15,15,1,2,0,3,0,0,,
,cesarmorles,,8,15,15,15,1,2,0,2,0,0,,
,0x7d31apuz,,9,21,15,15,1,2,0,2,0,0,,
,ﺴﺶﻈ,,11,15,15,15,1,2,0,2,0,0,,
,[IRIS]Yusakman,,9,24,15,15,1,2,0,2,0,0,,
,Pain,,6,23,17,15,1,2,0,2,0,0,,
,Cedric008,,8,15,15,15,1,2,0,2,0,0,,
,Manymany,,8,36,15,15,1,2,0,3,0,0,,
,dallas_barr,,12,16,15,15,1,2,0,2,0,0,,
,TenTon01,,7,15,15,15,1,2,0,2,0,0,,
,SolarMkd,,12,32,15,15,1,2,0,3,0,0,,
,RavenGuard,,11,19,15,15,1,2,0,2,0,0,,
,Snottysnake,,9,15,15,15,1,2,0,2,0,0,,
,hERoIC15397,,12,43,15,15,1,2,0,3,0,0,,
,Mice Elf,,8,15,15,15,1,2,0,2,0,0,,
,Zhiga,,9,15,15,15,1,2,0,2,0,0,,
,Tommy2Guns,,5,16,16,15,1,2,0,2,0,0,,
,Godamnitleeroy,,12,32,15,15,1,2,0,3,0,0,,
,‎,,12,53,15,15,1,2,0,3,0,0,,
,SpaceCoastKook,,12,16,15,15,1,2,0,2,0,0,,
,flex13,,12,32,15,15,1,2,0,3,0,0,,
,Damaged Gadget,,9,21,15,15,1,2,0,2,0,0,,
,Dimas_XT,,5,30,21,15,1,2,0,3,0,0,,
,pauk6666,,6,18,15,15,1,2,0,2,0,0,,
,Mr_*M*E*A*T*,,10,16,15,15,1,2,0,2,0,0,,
,wadamaruz,,8,18,15,15,1,2,0,2,0,0,,
,TREY,,12,30,15,15,1,2,0,3,0,0,,
,Swen 122,,6,16,15,15,1,2,0,2,0,0,,
,Gandharva,,12,31,15,15,1,2,0,3,0,0,,
,Nagibator777,,12,15,15,15,1,2,0,2,0,0,,
,DaoChemist,,7,20,15,15,1,2,0,2,0,0,,
,魔junior,,12,15,15,15,1,2,0,2,0,0,,
,carebear,,12,20,15,15,1,2,0,2,0,0,,
,force_of_nature,,11,16,15,15,1,2,0,2,0,0,,
,くりくりぷとぷと,,11,16,15,15,1,2,0,2,0,0,,
,gothmaug,,12,15,15,15,1,2,0,2,0,0,,
,bs241111,,5,33,15,15,1,2,0,3,0,0,,
,Cananopie,,9,18,15,15,1,2,0,2,0,0,,
,Yostari,,11,16,15,15,1,2,0,2,0,0,,
,AwesomeSparkly,,5,22,20,15,1,2,0,2,0,0,,
,Justinkase,,9,15,15,15,1,2,0,2,0,0,,
,Returner,,11,38,15,15,1,2,0,3,0,0,,
,D_Vitiate,,10,23,15,15,1,2,0,2,0,0,,
,GUDecks.com,,12,24,15,15,1,2,0,2,0,0,,
,Dancing_shep,,8,16,15,15,1,2,0,2,0,0,,
,Puspin,,8,31,15,15,1,2,0,3,0,0,,
,SweetEmotion,,12,23,15,15,1,2,0,2,0,0,,
,ulcus,,8,22,14,14,1,2,0,2,0,0,,
,Isildur1,,9,14,14,14,1,2,0,2,0,0,,
,SLIB,,9,20,14,14,1,2,0,2,0,0,,
,Ckastigador,,12,30,14,14,1,2,0,3,0,0,,
,Oxn,,7,32,14,14,1,2,0,3,0,0,,
,Trollmann,,11,15,14,14,1,2,0,2,0,0,,
,[Twitch4Fun] Kaeserotor,,11,15,14,14,1,2,0,2,0,0,,
,GodMode,,7,19,14,14,1,2,0,2,0,0,,
,popovanton89,,12,34,14,14,1,2,0,3,0,0,,
,Little_cuckoo,,8,15,14,14,1,2,0,2,0,0,,
,densdensdens,,9,14,14,14,1,2,0,2,0,0,,
,jcsc1989,,7,14,14,14,1,2,0,2,0,0,,
,Glamlys,,8,14,14,14,1,2,0,2,0,0,,
,PleaseDontRopeMe,,9,32,14,14,1,2,0,3,0,0,,
,Omen #MetaHash,,12,16,14,14,1,2,0,2,0,0,,
,hiroppy,,8,14,14,14,1,2,0,2,0,0,,
,DeHenne,,7,16,14,14,1,2,0,2,0,0,,
,Salernik,,11,14,14,14,1,2,0,2,0,0,,
,Androssi,,11,14,14,14,1,2,0,2,0,0,,
,paprikman,,7,18,14,14,1,2,0,2,0,0,,
,Blank Never Loses,,10,14,14,14,1,2,0,2,0,0,,
,little1985,,11,16,14,14,1,2,0,2,0,0,,
,baraboshka,,6,14,14,14,1,2,0,2,0,0,,
,__Razen__,,9,15,14,14,1,2,0,2,0,0,,
,stoeckro,,9,16,14,14,1,2,0,2,0,0,,
,SonOfLilith,,5,15,14,14,1,2,0,2,0,0,,
,Ainokami,,5,27,14,14,1,2,0,2,0,0,,
,Drummerboyj,,9,18,14,14,1,2,0,2,0,0,,
,TooEasy,,11,22,14,14,1,2,0,2,0,0,,
,darkbluechain,,10,22,14,14,1,2,0,2,0,0,,
,Azazell,,6,14,14,14,1,2,0,2,0,0,,
,foggybottom,,5,14,14,14,1,2,0,2,0,0,,
,ElPatron,,6,14,14,14,1,2,0,2,0,0,,
,[Mythic] VVH,,12,15,14,14,1,2,0,2,0,0,,
,Tamerlan,,5,19,14,14,1,2,0,2,0,0,,
,ногоонзалуу,,12,19,14,14,1,2,0,2,0,0,,
,JohnWick,,12,15,14,14,1,2,0,2,0,0,,
,HaruhiSuzumiya,,9,21,14,14,1,2,0,2,0,0,,
,Djonbol1,,7,52,13,13,2,1,0,2,0,0,,
,Tiannizu,,6,44,13,13,2,1,0,2,0,0,,
,Ramzeez,,4,44,15,13,2,1,0,2,0,0,,
,EdOnCouch,,9,27,13,13,2,1,0,1,0,0,,
,Intergalactic,,7,40,13,13,2,1,0,2,0,0,,
,Lokilamadupa,,12,66,13,13,2,1,0,2,0,0,,
,Hypnotic,,6,13,13,13,2,1,0,1,0,0,,
,Kaibarash,,2,31,19,13,2,1,0,2,0,0,,
,PooNaniHunter,,9,15,13,13,2,1,0,1,0,0,,
,gerundio,,8,14,13,13,2,1,0,1,0,0,,
,serthan,,8,26,13,13,2,1,0,1,0,0,,
,AMRLordCoins,,8,20,13,13,2,1,0,1,0,0,,
,WeaponizedBattleToaster,,1,34,18,13,2,1,0,2,0,0,,
,ithrowthings,,1,13,13,13,2,1,0,1,0,0,,
,magic1993,,4,28,17,13,2,1,0,1,0,0,,
,Jahura_Banu,,4,23,16,13,2,1,0,1,0,0,,
,UTP,,3,16,15,13,2,1,0,1,0,0,,
,Skiller1801SK,,2,16,16,13,2,1,0,1,0,0,,
,MAC,,7,17,13,13,2,1,0,1,0,0,,
,DeathLine,,4,15,14,13,2,1,0,1,0,0,,
,Oblongfitzoblong,,12,22,13,13,2,1,0,1,0,0,,
,Easycake001,,1,20,17,13,2,1,0,1,0,0,,
,grega1999,,1,25,13,13,2,1,0,1,0,0,,
,Claume1125,,1,13,13,13,2,1,0,1,0,0,,
,MrZombor,,1,20,19,13,2,1,0,1,0,0,,
,£,,11,14,13,13,2,1,0,1,0,0,,
,T.kusanagi,,1,49,18,13,2,1,0,2,0,0,,
,Slye,,9,15,13,13,2,1,0,1,0,0,,
,たこ焼き,,12,14,13,13,2,1,0,1,0,0,,
,Unique.Esprit,,11,14,13,13,2,1,0,1,0,0,,
,plaakkon,,7,13,13,13,2,1,0,1,0,0,,
,Pinkegeier,,3,26,17,13,2,1,0,1,0,0,,
,kovanova,,8,17,13,13,2,1,0,1,0,0,,
,Galgorath333,,3,41,15,13,2,1,0,2,0,0,,
,blackflame64,,1,18,18,13,2,1,0,1,0,0,,
,yasir,,1,58,16,13,2,1,0,2,0,0,,
,eddie murphy,,9,17,13,13,2,1,0,1,0,0,,
,SpaceCat,,8,13,13,13,2,1,0,1,0,0,,
,facugaba04,,3,16,16,13,2,1,0,1,0,0,,
,Elvenoracle,,1,17,14,13,2,1,0,1,0,0,,
,Kietelaar,,7,15,13,13,2,1,0,1,0,0,,
,JM_Borg_,,3,19,19,13,2,1,0,1,0,0,,
,Brathering,,5,20,13,13,2,1,0,1,0,0,,
,dinosaur888,,1,26,20,13,2,1,0,1,0,0,,
,superslim,,10,60,13,13,2,1,0,2,0,0,,
,XSITE,,11,30,13,13,2,1,0,2,0,0,,
,FD_Disaster,,3,22,15,13,2,1,0,1,0,0,,
,☺Mythic☺ Dragonstorm,,12,34,13,13,2,1,0,2,0,0,,
,Traconis,,3,19,16,13,2,1,0,1,0,0,,
,PlinytheEther,,10,23,13,13,2,1,0,1,0,0,,
,wic3x5,,8,14,13,13,2,1,0,1,0,0,,
,EricShawn,,9,13,13,13,2,1,0,1,0,0,,
,shadowstrike42,,7,14,13,13,2,1,0,1,0,0,,
,strange,,6,22,13,13,2,1,0,1,0,0,,
,mike0182,,12,16,13,13,2,1,0,1,0,0,,
,Y°dªfe††,,11,17,13,13,2,1,0,1,0,0,,
,mayablock,,8,14,13,13,2,1,0,1,0,0,,
,Jere21ZD,,1,15,13,13,2,1,0,1,0,0,,
,trent_reznor,,8,14,13,13,2,1,0,1,0,0,,
,Gandalf,,10,38,13,13,2,1,0,2,0,0,,
,SatChitAnanda,,6,19,13,13,2,1,0,1,0,0,,
,-17jkAya-,,1,21,21,13,2,1,0,1,0,0,,
,energy dorink,,9,13,13,13,2,1,0,1,0,0,,
,ferzspb,,9,13,13,13,2,1,0,1,0,0,,
,Xylo Spongium,,2,21,17,13,2,1,0,1,0,0,,
,ZAFARI,,11,16,13,13,2,1,0,1,0,0,,
,DrippSinatra,,7,13,13,13,2,1,0,1,0,0,,
,monStar,,12,13,13,13,2,1,0,1,0,0,,
,crypto-lite91,,11,13,13,13,2,1,0,1,0,0,,
,superslim-NCP,,8,32,13,13,2,1,0,2,0,0,,
,CuCu99,,9,13,13,13,2,1,0,1,0,0,,
,DRASTICxOUTLAW,,7,14,13,13,2,1,0,1,0,0,,
,alastor,,8,16,13,13,2,1,0,1,0,0,,
,GoRiLLaZoR,,3,14,14,13,2,1,0,1,0,0,,
,AnonCat,,8,14,13,13,2,1,0,1,0,0,,
,Fantomasek,,12,37,13,13,2,1,0,2,0,0,,
,Des Petrovich,,7,21,13,13,2,1,0,1,0,0,,
,Oshay,,10,12,12,12,2,1,0,1,0,0,,
,maelstrom4880,,6,12,12,12,2,1,0,1,0,0,,
,sadisteck,,11,12,12,12,2,1,0,1,0,0,,
,Doppelbock,,8,13,12,12,2,1,0,1,0,0,,
,DestrucTorT,,10,12,12,12,2,1,0,1,0,0,,
,Shibanqk,,12,32,12,12,2,1,0,2,0,0,,
,Slackov,,12,13,12,12,2,1,0,1,0,0,,
,[Mythic] Unchained,,12,12,12,12,2,1,0,1,0,0,,
,entling,,7,35,12,12,2,1,0,2,0,0,,
,,,9,30,12,12,2,1,0,2,0,0,,
,☺,,10,42,12,12,2,1,0,2,0,0,,
,Starry Ninja,,1,12,12,12,2,1,0,1,0,0,,
,imslo,,9,37,12,12,2,1,0,2,0,0,,
,DisgustingHuman,,10,13,12,12,2,1,0,1,0,0,,
,AlienWeapon,,9,12,12,12,2,1,0,1,0,0,,
,.XXOTCXX.,,6,18,12,12,2,1,0,1,0,0,,
,Bielobog,,7,15,12,12,2,1,0,1,0,0,,
,sczi*987,,6,24,12,12,2,1,0,1,0,0,,
,Moneybags,,9,12,12,12,2,1,0,1,0,0,,
,n!ghtl!ght,,10,29,12,12,2,1,0,1,0,0,,
,Noice,,9,12,12,12,2,1,0,1,0,0,,
,amin,,11,29,12,12,2,1,0,1,0,0,,
,theboogyman,,9,12,12,12,2,1,0,1,0,0,,
,xcoil,,11,15,12,12,2,1,0,1,0,0,,
,ZENIMOON,,10,23,12,12,2,1,0,1,0,0,,
,fluffyhag,,9,14,12,12,2,1,0,1,0,0,,
,Kenzo_01k,,1,40,12,12,2,1,0,2,0,0,,
,Dasrauscht,,4,12,12,12,2,1,0,1,0,0,,
,Hastal Havista,,6,12,12,12,2,1,0,1,0,0,,
,juliusnakamoto,,4,17,12,12,2,1,0,1,0,0,,
,rare,,10,12,12,12,2,1,0,1,0,0,,
,☭,,9,28,12,12,2,1,0,1,0,0,,
,freedom2020,,7,12,12,12,2,1,0,1,0,0,,
,Turmbräu,,1,15,12,12,2,1,0,1,0,0,,
,Kagetora,,6,15,12,12,2,1,0,1,0,0,,
,Xiato,,8,33,12,12,2,1,0,2,0,0,,
,angrygnat,,6,45,12,12,2,1,0,2,0,0,,
,Fan_1922,,1,13,12,12,2,1,0,1,0,0,,
,Lucifer,,12,13,12,12,2,1,0,1,0,0,,
,YetiDotETH,,11,12,12,12,2,1,0,1,0,0,,
,Omegafenix,,9,11,11,11,2,1,0,1,0,0,,
,chilltown,,9,16,11,11,2,1,0,1,0,0,,
,Yanicroft,,6,14,11,11,2,1,0,1,0,0,,
,ronink77,,3,11,11,11,2,1,0,1,0,0,,
,stachu,,7,11,11,11,2,1,0,1,0,0,,
,Crunaritti,,3,11,11,11,2,1,0,1,0,0,,
,Sleeping Goat,,9,11,11,11,2,1,0,1,0,0,,
,somhidoncs,,1,12,11,11,2,1,0,1,0,0,,
,TheGreatFrog,,3,20,11,11,2,1,0,1,0,0,,
,e1ght3,,1,11,11,11,2,1,0,1,0,0,,
,Wasper,,11,33,11,11,2,1,0,2,0,0,,
,三日月,,12,15,11,11,2,1,0,1,0,0,,
,verbalshadow,,12,15,11,11,2,1,0,1,0,0,,
,Hret1337,,10,15,11,11,2,1,0,1,0,0,,
,BlackMagic,,9,28,11,11,2,1,0,1,0,0,,
,BallNChained,,8,11,11,11,2,1,0,1,0,0,,
,finansisn,,10,13,11,11,2,1,0,1,0,0,,
,Odaja,,8,11,11,11,2,1,0,1,0,0,,
,ZhiBo,,4,16,11,11,2,1,0,1,0,0,,
,Yell,,8,11,11,11,2,1,0,1,0,0,,
,777mihman777,,12,14,11,11,2,1,0,1,0,0,,
,Ms. Tanith,,3,18,11,11,2,1,0,1,0,0,,
,LegndRicky,,10,28,11,11,2,1,0,1,0,0,,
,MyDogZeus,,11,20,11,11,2,1,0,1,0,0,,
,Dactar,,10,11,11,11,2,1,0,1,0,0,,
,X Æ A-12,,10,22,11,11,2,1,0,1,0,0,,
,sensebe,,11,64,11,11,2,1,0,2,0,0,,
,ghostofmerln,,8,11,11,11,2,1,0,1,0,0,,
,gohm,,12,15,11,11,2,1,0,1,0,0,,
,Brassica7,,11,11,11,11,2,1,0,1,0,0,,
,dobindubas,,8,11,11,11,2,1,0,1,0,0,,
,oniru,,8,11,11,11,2,1,0,1,0,0,,
,AnusMundi,,8,13,11,11,2,1,0,1,0,0,,
,trilldebeest,,10,16,11,11,2,1,0,1,0,0,,
,eMeS,,9,11,11,11,2,1,0,1,0,0,,
,PeakABoo,,12,11,11,11,2,1,0,1,0,0,,
,Sir Ike Moesha Broflovski,,9,33,11,11,2,1,0,2,0,0,,
,-=ÐDrîve~ßyE€=-,,5,14,11,11,2,1,0,1,0,0,,
,DonnyMacArth,,1,16,11,11,2,1,0,1,0,0,,
,chaoren,,12,11,11,11,2,1,0,1,0,0,,
,roytutu,,11,50,11,11,2,1,0,2,0,0,,
,Lewnatic,,8,13,11,11,2,1,0,1,0,0,,
,Beacze,,9,22,11,11,2,1,0,1,0,0,,
,PatrickG,,11,11,11,11,2,1,0,1,0,0,,
,NAGIBATOR,,10,11,10,10,3,0,0,0,0,0,,
,Saint777,,9,11,10,10,3,0,0,0,0,0,,
,お金猫,,12,10,10,10,3,0,0,0,0,0,,
,Bozie,,6,11,10,10,3,0,0,0,0,0,,
,ƉƉƉƉ,,7,43,10,10,3,0,0,1,0,0,,
,mattyesq,,12,16,10,10,3,0,0,0,0,0,,
,ghostrestaurantlab_inago,,9,10,10,10,3,0,0,0,0,0,,
,Sadness,,3,10,10,10,3,0,0,0,0,0,,
,Biggz0522,,7,17,10,10,3,0,0,0,0,0,,
,rob31rob31,,8,15,10,10,3,0,0,0,0,0,,
,benyasu,,12,10,10,10,3,0,0,0,0,0,,
,Roha1111,,5,10,10,10,3,0,0,0,0,0,,
,Mortal,,4,16,10,10,3,0,0,0,0,0,,
,Yogalholic,,6,16,10,10,3,0,0,0,0,0,,
,MustangKirby,,8,25,10,10,3,0,0,0,0,0,,
,Rvu_Vsem_Duplo,,7,13,10,10,3,0,0,0,0,0,,
,skankhunt42,,8,10,10,10,3,0,0,0,0,0,,
,Makakka,,8,10,10,10,3,0,0,0,0,0,,
,Bumboklaat,,9,12,10,10,3,0,0,0,0,0,,
,Excidium,,9,50,10,10,3,0,0,1,0,0,,
,blondin,,5,20,10,10,3,0,0,0,0,0,,
,Ptothehyphen,,8,10,10,10,3,0,0,0,0,0,,
,AdventureStory,,8,17,10,10,3,0,0,0,0,0,,
,plakkieplakgom,,1,10,10,10,3,0,0,0,0,0,,
,CardShop,,11,17,10,10,3,0,0,0,0,0,,
,HardRockMiner,,8,10,10,10,3,0,0,0,0,0,,
,Slippy P,,1,12,10,10,3,0,0,0,0,0,,
,swimlane72,,9,12,10,10,3,0,0,0,0,0,,
,tactics1,,8,12,10,10,3,0,0,0,0,0,,
,Elfo Strego,,4,13,10,10,3,0,0,0,0,0,,
,Marigoth,,9,12,10,10,3,0,0,0,0,0,,
,幻,,11,10,10,10,3,0,0,0,0,0,,
,EtherKnight,,8,11,9,9,3,0,0,0,0,0,,
,Manigoldo,,6,17,9,9,3,0,0,0,0,0,,
,victorgasay96,,6,17,9,9,3,0,0,0,0,0,,
,Koyaanisqatsi,,7,10,9,9,3,0,0,0,0,0,,
,chacozum,,3,17,9,9,3,0,0,0,0,0,,
,Nanich,,7,15,9,9,3,0,0,0,0,0,,
,Skoulz69,,1,9,9,9,3,0,0,0,0,0,,
,Aadi1912,,10,15,9,9,3,0,0,0,0,0,,
,WhiteWhale,,5,19,9,9,3,0,0,0,0,0,,
,Yaratsu,,8,9,9,9,3,0,0,0,0,0,,
,Afronizer,,8,30,9,9,3,0,0,1,0,0,,
,Sir Tango,,12,9,9,9,3,0,0,0,0,0,,
,mamont123,,9,9,9,9,3,0,0,0,0,0,,
,Starskreem,,6,9,9,9,3,0,0,0,0,0,,
,bwindi,,5,9,9,9,3,0,0,0,0,0,,
,Thirdman,,8,10,9,9,3,0,0,0,0,0,,
,Deil713009,,4,36,9,9,3,0,0,1,0,0,,
,nightartist,,1,9,9,9,3,0,0,0,0,0,,
,Danbog,,8,9,9,9,3,0,0,0,0,0,,
,GOLDRAGON,,10,9,9,9,3,0,0,0,0,0,,
,MasterMirror,,8,9,9,9,3,0,0,0,0,0,,
,iluvsheep,,7,11,9,9,3,0,0,0,0,0,,
,Lifeboy,,9,27,9,9,3,0,0,0,0,0,,
,Acecompac,,8,9,9,9,3,0,0,0,0,0,,
,⅋,,4,9,9,9,3,0,0,0,0,0,,
,Profanity,,1,9,9,9,3,0,0,0,0,0,,
,ra,,8,9,9,9,3,0,0,0,0,0,,
,6theskull6smasher6,,2,9,9,9,3,0,0,0,0,0,,
,RedDeath,,12,9,9,9,3,0,0,0,0,0,,
,Shaman20200,,5,9,9,9,3,0,0,0,0,0,,
,Berezovysok,,7,12,9,9,3,0,0,0,0,0,,
,♪♪♪♪♪,,9,9,9,9,3,0,0,0,0,0,,
,Rievserg,,8,9,9,9,3,0,0,0,0,0,,
,Khaiel,,3,9,9,9,3,0,0,0,0,0,,
,TheUnknown,,8,9,9,9,3,0,0,0,0,0,,
,jiiiklikli,,5,9,9,9,3,0,0,0,0,0,,
,bouncetree,,6,24,9,9,3,0,0,0,0,0,,
,⌀,,9,9,9,9,3,0,0,0,0,0,,
,Spartakush,,6,8,8,8,3,0,0,0,0,0,,
,ReportMe,,8,8,8,8,3,0,0,0,0,0,,
,Aeternity,,8,8,8,8,3,0,0,0,0,0,,
,MuffinMonkey,,8,8,8,8,3,0,0,0,0,0,,
,CryptoJesse,,7,8,8,8,3,0,0,0,0,0,,
,Motortor,,5,8,8,8,3,0,0,0,0,0,,
,BestYaSee,,1,8,8,8,3,0,0,0,0,0,,
,DeusEM,,8,8,8,8,3,0,0,0,0,0,,
,King_Liamidas,,6,8,8,8,3,0,0,0,0,0,,
,Santana,,7,9,8,8,3,0,0,0,0,0,,
