,Username,Place,Peak Rating,Wins,Wins in first 25,Counted Wins,Core Rare,Core Epic,Core Legendary,Trial Rare,Trial Epic,Trial Legendary,,
,Archangel1318,,12,46,17,17,1,2,0,1,2,0,,
,noteboom,,12,30,17,17,1,2,0,1,2,0,,
,SolarMkd,,12,18,17,17,1,2,0,0,2,0,,
,[tst]cautionfun,,12,30,17,17,1,2,0,1,2,0,,
,[Mythic] VVH,,12,17,17,17,1,2,0,0,2,0,,
,monStar,,12,17,17,17,1,2,0,0,2,0,,
,自然,,12,33,17,17,1,2,0,1,2,0,,
,Savant.Specter,,11,32,17,17,1,2,0,1,2,0,,
,blacksad,,10,30,17,17,1,2,0,1,2,0,,
,cambocleve,,9,18,17,17,1,2,0,0,2,0,,
,Afronizer,,9,32,17,17,1,2,0,1,2,0,,
,Fiofan,,8,34,17,17,1,2,0,1,2,0,,
,Demolisher,,8,18,18,17,1,2,0,0,2,0,,
,mattyesq,,8,17,17,17,1,2,0,0,2,0,,
,اکویٹا,,8,17,17,17,1,2,0,0,2,0,,
,Boh,,8,41,17,17,1,2,0,1,2,0,,
,dalahad,,8,18,18,17,1,2,0,0,2,0,,
,(｡▼皿▼),,8,39,18,17,1,2,0,1,2,0,,
,☺,,8,73,18,17,1,2,0,1,2,0,,
,ProAndyKiller,,8,18,18,17,1,2,0,0,2,0,,
,rob31rob31,,8,17,17,17,1,2,0,0,2,0,,
,Galragg,,8,18,18,17,1,2,0,0,2,0,,
,ElPatron,,8,30,18,17,1,2,0,1,2,0,,
,Apollo,,12,16,16,16,0,3,0,1,1,0,,
,colliseum,,12,27,16,16,0,3,0,1,1,0,,
,The38th,,12,30,16,16,0,3,0,2,1,0,,
,radi,,12,19,16,16,0,3,0,1,1,0,,
,dallas_barr,,12,16,16,16,0,3,0,1,1,0,,
,☺,,12,45,16,16,0,3,0,2,1,0,,
,たこ,,12,16,16,16,0,3,0,1,1,0,,
,[Mythic] Ducky,,12,31,16,16,0,3,0,2,1,0,,
,zlaxor,,12,16,16,16,0,3,0,1,1,0,,
,SpaceCoastKook,,12,23,16,16,0,3,0,1,1,0,,
,Cryptolemon,,11,18,16,16,0,3,0,1,1,0,,
,ozimodan,,11,16,16,16,0,3,0,1,1,0,,
,cryptoznewb,,11,18,16,16,0,3,0,1,1,0,,
,Odin,,10,16,16,16,0,3,0,1,1,0,,
,CarnivalBigTop,,10,27,16,16,0,3,0,1,1,0,,
,Omen #MetaHash,,10,37,16,16,0,3,0,2,1,0,,
,Lucifer,,10,23,16,16,0,3,0,1,1,0,,
,Ares,,9,32,16,16,0,3,0,2,1,0,,
,武将,,9,16,16,16,0,3,0,1,1,0,,
,Diman007,,8,20,16,16,0,3,0,1,1,0,,
,restb777,,8,22,16,16,0,3,0,1,1,0,,
,Μᴇʟᴏɴ,,8,16,16,16,0,3,0,1,1,0,,
,Dimas_XT,,7,16,16,16,0,3,0,1,1,0,,
,ValBelair,,7,30,17,16,0,3,0,2,1,0,,
,MasterMirror,,7,17,17,16,0,3,0,1,1,0,,
,iluvsheep,,7,16,16,16,0,3,0,1,1,0,,
,☭,,7,16,16,16,0,3,0,1,1,0,,
,Starry Ninja,,7,51,16,16,0,3,0,2,1,0,,
,jcsc1989,,7,19,16,16,0,3,0,1,1,0,,
,HardRockMiner,,7,16,16,16,0,3,0,1,1,0,,
,DonnyMacArth,,7,31,16,16,0,3,0,2,1,0,,
,HaruhiSuzumiya,,7,30,19,16,0,3,0,2,1,0,,
,⌀,,7,30,17,16,0,3,0,2,1,0,,
,Akilsainon,,12,31,15,15,1,2,0,3,0,0,,
,[tst] Freedan,,12,18,15,15,1,2,0,2,0,0,,
,[Mythic] Unchained,,12,15,15,15,1,2,0,2,0,0,,
,魔junior,,12,15,15,15,1,2,0,2,0,0,,
,superman313,,12,41,15,15,1,2,0,3,0,0,,
,popovanton89,,12,33,15,15,1,2,0,3,0,0,,
,TheNachoSamurai,,12,42,15,15,1,2,0,3,0,0,,
,someonesomeone,,12,15,15,15,1,2,0,2,0,0,,
,ногоонзалуу,,12,30,15,15,1,2,0,3,0,0,,
,Lysander,,12,21,15,15,1,2,0,2,0,0,,
,Isildur,,12,15,15,15,1,2,0,2,0,0,,
,TheHassy,,12,17,15,15,1,2,0,2,0,0,,
,Moonpig,,11,19,15,15,1,2,0,2,0,0,,
,Shibanqk,,11,30,15,15,1,2,0,3,0,0,,
,Lokilamadupa,,11,30,15,15,1,2,0,3,0,0,,
,PlinytheEther,,11,30,15,15,1,2,0,3,0,0,,
,Ayo,,11,17,15,15,1,2,0,2,0,0,,
,Butterball6,,11,15,15,15,1,2,0,2,0,0,,
,Tru+hSe3ker,,10,15,15,15,1,2,0,2,0,0,,
,Jashby1997,,10,21,15,15,1,2,0,2,0,0,,
,bkositzke,,10,16,15,15,1,2,0,2,0,0,,
,a29654776,,9,30,15,15,1,2,0,3,0,0,,
,Manymany,,9,30,15,15,1,2,0,3,0,0,,
,verbalshadow,,9,19,15,15,1,2,0,2,0,0,,
,BlackMagic,,9,25,15,15,1,2,0,2,0,0,,
,coinage,,8,15,15,15,1,2,0,2,0,0,,
,ƉƉƉƉ,,8,33,15,15,1,2,0,3,0,0,,
,Havoc Stormbearer,,8,16,15,15,1,2,0,2,0,0,,
,Zappaboy,,8,15,15,15,1,2,0,2,0,0,,
,situuu30,,8,30,15,15,1,2,0,3,0,0,,
,theboogyman,,8,17,15,15,1,2,0,2,0,0,,
,Resplandor,,8,95,15,15,1,2,0,3,0,0,,
,HeresYourTollTroll,,7,73,15,15,1,2,0,3,0,0,,
,facugaba04,,6,19,17,15,1,2,0,2,0,0,,
,mahkoyu5143,,6,16,16,15,1,2,0,2,0,0,,
,Strikeroff,,6,22,15,15,1,2,0,2,0,0,,
,slivenec,,6,15,15,15,1,2,0,2,0,0,,
,oniru,,5,23,18,15,1,2,0,2,0,0,,
,foggybottom,,5,16,16,15,1,2,0,2,0,0,,
,robotdeniro,,5,15,15,15,1,2,0,2,0,0,,
,ancestralrecall,,12,14,14,14,1,2,0,2,0,0,,
,rl958,,12,21,14,14,1,2,0,2,0,0,,
,ザハード,,12,14,14,14,1,2,0,2,0,0,,
,Mirage88,,12,47,14,14,1,2,0,3,0,0,,
,Longy,,12,19,14,14,1,2,0,2,0,0,,
,キツネの叫び,,12,14,14,14,1,2,0,2,0,0,,
,LetMeLive,,12,21,14,14,1,2,0,2,0,0,,
,[tst]bonkthatbutt,,12,14,14,14,1,2,0,2,0,0,,
,Scuffle,,12,14,14,14,1,2,0,2,0,0,,
,Fantomasek,,12,22,14,14,1,2,0,2,0,0,,
,force_of_nature,,11,14,14,14,1,2,0,2,0,0,,
,[Pulse] v2,,11,15,14,14,1,2,0,2,0,0,,
,Oblongfitzoblong,,11,16,14,14,1,2,0,2,0,0,,
,PleaseDontRopeMe,,11,31,14,14,1,2,0,3,0,0,,
,TheFireWithin,,11,15,14,14,1,2,0,2,0,0,,
,Androssi,,11,14,14,14,1,2,0,2,0,0,,
,EdOnCouch,,10,17,14,14,1,2,0,2,0,0,,
,EricShawn,,10,14,14,14,1,2,0,2,0,0,,
,PeakABoo,,10,30,14,14,1,2,0,3,0,0,,
,OverM,,10,32,14,14,1,2,0,3,0,0,,
,channnnn,,10,14,14,14,1,2,0,2,0,0,,
,swimlane72,,10,24,14,14,1,2,0,2,0,0,,
,gohm,,9,16,14,14,1,2,0,2,0,0,,
,Excidium,,8,14,14,14,1,2,0,2,0,0,,
,Drummerboyj,,8,14,14,14,1,2,0,2,0,0,,
,Kolledaboss,,8,18,14,14,1,2,0,2,0,0,,
,karlito636,,8,14,14,14,1,2,0,2,0,0,,
,KceoLine,,8,18,14,14,1,2,0,2,0,0,,
,Zhiga,,8,14,14,14,1,2,0,2,0,0,,
,superslim-NCP,,8,14,14,14,1,2,0,2,0,0,,
,chilltown,,7,14,14,14,1,2,0,2,0,0,,
,Intergalactic,,7,21,14,14,1,2,0,2,0,0,,
,PooNaniHunter,,7,14,14,14,1,2,0,2,0,0,,
,Odaja,,7,32,14,14,1,2,0,3,0,0,,
,EtherKnight,,6,14,14,14,1,2,0,2,0,0,,
,freaky44,,6,14,14,14,1,2,0,2,0,0,,
,crusty jane,,6,14,14,14,1,2,0,2,0,0,,
,Nbecerril53o,,5,23,14,14,1,2,0,2,0,0,,
,Dasrauscht,,5,14,14,14,1,2,0,2,0,0,,
,Wasper,,12,24,13,13,2,1,0,1,0,0,,
,Nininiao,,12,20,13,13,2,1,0,1,0,0,,
,한국 호빗,,12,17,13,13,2,1,0,1,0,0,,
,chaoren,,12,30,13,13,2,1,0,2,0,0,,
,sensebe,,10,52,13,13,2,1,0,2,0,0,,
,BuidloBagins,,10,13,13,13,2,1,0,1,0,0,,
,Damaged Gadget,,9,13,13,13,2,1,0,1,0,0,,
,Saint777,,9,13,13,13,2,1,0,1,0,0,,
,wic3x5,,9,13,13,13,2,1,0,1,0,0,,
,ra,,9,16,13,13,2,1,0,1,0,0,,
,Sir Ike Moesha Broflovski,,9,31,13,13,2,1,0,2,0,0,,
,Paradime,,9,21,13,13,2,1,0,1,0,0,,
,trollshock,,9,18,13,13,2,1,0,1,0,0,,
,ベック,,9,13,13,13,2,1,0,1,0,0,,
,StardewLover,,8,14,13,13,2,1,0,1,0,0,,
,Aeternity,,8,13,13,13,2,1,0,1,0,0,,
,Danbog,,8,13,13,13,2,1,0,1,0,0,,
,menelvagor,,8,35,13,13,2,1,0,2,0,0,,
,GodMode,,8,13,13,13,2,1,0,1,0,0,,
,Kele,,8,59,13,13,2,1,0,2,0,0,,
,DeusEM,,8,13,13,13,2,1,0,1,0,0,,
,AMRLordCoins,,8,16,13,13,2,1,0,1,0,0,,
,trilldebeest,,8,24,13,13,2,1,0,1,0,0,,
,POOKIDS420,,8,21,13,13,2,1,0,1,0,0,,
,Noice,,8,30,13,13,2,1,0,2,0,0,,
,Gerisn,,8,14,13,13,2,1,0,1,0,0,,
,entling,,7,33,13,13,2,1,0,2,0,0,,
,SHINZON,,7,13,13,13,2,1,0,1,0,0,,
,Camypau-,,6,13,13,13,2,1,0,1,0,0,,
,.XXOTCXX.,,6,27,13,13,2,1,0,1,0,0,,
,Apoptoza,,5,13,13,13,2,1,0,1,0,0,,
,cistrans,,5,23,13,13,2,1,0,1,0,0,,
,Zathura45,,4,31,13,13,2,1,0,2,0,0,,
,Mcditoos,,3,15,13,13,2,1,0,1,0,0,,
,JavvaTheHut,,3,16,14,13,2,1,0,1,0,0,,
,ILLGLORY,,2,52,13,13,2,1,0,2,0,0,,
,Mahalleinir,,1,35,19,13,2,1,0,2,0,0,,
,Hungrycoyote,,1,18,15,13,2,1,0,1,0,0,,
,cholzgu,,1,45,14,13,2,1,0,2,0,0,,
,Pengio,,1,22,16,13,2,1,0,1,0,0,,
,SonOfLilith,,1,15,13,13,2,1,0,1,0,0,,
,Marthyrs,,1,13,13,13,2,1,0,1,0,0,,
,Inmabeli,,1,29,17,13,2,1,0,1,0,0,,
,monkey,,1,74,17,13,2,1,0,2,0,0,,
,Fantasmita,,1,45,24,13,2,1,0,2,0,0,,
,waddaheck,,1,42,13,13,2,1,0,2,0,0,,
,ETHHunter,,1,34,20,13,2,1,0,2,0,0,,
,Woden,,12,13,12,12,2,1,0,1,0,0,,
,Stede,,12,13,12,12,2,1,0,1,0,0,,
,sadisteck,,11,12,12,12,2,1,0,1,0,0,,
,rare,,11,12,12,12,2,1,0,1,0,0,,
,Bartuni,,10,12,12,12,2,1,0,1,0,0,,
,BlocksUnchained,,10,12,12,12,2,1,0,1,0,0,,
,Aragon,,10,12,12,12,2,1,0,1,0,0,,
,smirnawf,,9,12,12,12,2,1,0,1,0,0,,
,ěĝĝƑơơƴơůňĝ,,9,13,12,12,2,1,0,1,0,0,,
,Marginal,,9,12,12,12,2,1,0,1,0,0,,
,DeHenne,,9,14,12,12,2,1,0,1,0,0,,
,SneezyDwarf,,9,23,12,12,2,1,0,1,0,0,,
,Bumboklaat,,8,12,12,12,2,1,0,1,0,0,,
,reachy,,8,12,12,12,2,1,0,1,0,0,,
,ferzspb,,8,20,12,12,2,1,0,1,0,0,,
,deadboy666,,8,12,12,12,2,1,0,1,0,0,,
,Mice Elf,,8,22,12,12,2,1,0,1,0,0,,
,plaakkon,,8,18,12,12,2,1,0,1,0,0,,
,Gladius Mortis,,7,12,12,12,2,1,0,1,0,0,,
,davirozz,,7,12,12,12,2,1,0,1,0,0,,
,Rasen_Gan,,6,20,12,12,2,1,0,1,0,0,,
,Deil713009,,5,30,12,12,2,1,0,2,0,0,,
,Jinimage,,5,15,12,12,2,1,0,1,0,0,,
,kentsutse,,5,12,12,12,2,1,0,1,0,0,,
,VladTheGod,,4,26,12,12,2,1,0,1,0,0,,
,SatChitAnanda,,4,52,12,12,2,1,0,2,0,0,,
,whitefly00,,4,16,12,12,2,1,0,1,0,0,,
,Justin_Bebis,,1,36,12,12,2,1,0,2,0,0,,
,白乌鸦,,12,11,11,11,2,1,0,1,0,0,,
,パン,,12,11,11,11,2,1,0,1,0,0,,
,CopperPitch,,12,30,11,11,2,1,0,2,0,0,,
,RIP DUDE,,12,20,11,11,2,1,0,1,0,0,,
,Dave,,11,11,11,11,2,1,0,1,0,0,,
,Chozami,,10,11,11,11,2,1,0,1,0,0,,
,DthRevan,,10,11,11,11,2,1,0,1,0,0,,
,Dactar,,10,11,11,11,2,1,0,1,0,0,,
,ﺴﺶﻈ,,10,11,11,11,2,1,0,1,0,0,,
,Þ,,10,11,11,11,2,1,0,1,0,0,,
,sigfriedCrypto,,10,26,11,11,2,1,0,1,0,0,,
,RedDeath,,10,11,11,11,2,1,0,1,0,0,,
,ZAFARI,,10,17,11,11,2,1,0,1,0,0,,
,✜CryptoDoC✜,,10,16,11,11,2,1,0,1,0,0,,
,SteelRat,,10,12,11,11,2,1,0,1,0,0,,
,Pidda1994,,9,11,11,11,2,1,0,1,0,0,,
,XSITE,,9,34,11,11,2,1,0,2,0,0,,
,Lifeboy,,9,12,11,11,2,1,0,1,0,0,,
,Lord of Crypto,,9,11,11,11,2,1,0,1,0,0,,
,amin,,9,39,11,11,2,1,0,2,0,0,,
,Surface2AirMissle,,9,11,11,11,2,1,0,1,0,0,,
,ZENIMOON,,8,11,11,11,2,1,0,1,0,0,,
,NAGIBATOR,,8,13,11,11,2,1,0,1,0,0,,
,Cindy,,8,11,11,11,2,1,0,1,0,0,,
,ulcus,,8,26,11,11,2,1,0,1,0,0,,
,Hypnotic,,8,11,11,11,2,1,0,1,0,0,,
,adal111,,8,11,11,11,2,1,0,1,0,0,,
,trent_reznor,,8,12,11,11,2,1,0,1,0,0,,
,AlienWeapon,,8,11,11,11,2,1,0,1,0,0,,
,Chain0tater,,8,27,11,11,2,1,0,1,0,0,,
,Yurij,,8,15,11,11,2,1,0,1,0,0,,
,skankhunt42,,8,11,11,11,2,1,0,1,0,0,,
,Djonbol1,,7,17,11,11,2,1,0,1,0,0,,
,Nanich,,7,17,11,11,2,1,0,1,0,0,,
,Yurecsuper,,7,16,11,11,2,1,0,1,0,0,,
,Slippy P,,7,16,11,11,2,1,0,1,0,0,,
,CuCu99,,7,11,11,11,2,1,0,1,0,0,,
,Puspin,,7,18,11,11,2,1,0,1,0,0,,
,xMrHyd3,,7,11,11,11,2,1,0,1,0,0,,
,SpicoliAndreti,,6,11,11,11,2,1,0,1,0,0,,
,shadowstrike42,,6,11,11,11,2,1,0,1,0,0,,
,Sergee25,,6,19,11,11,2,1,0,1,0,0,,
,Xile1985,,6,11,11,11,2,1,0,1,0,0,,
,coSMIX,,6,11,11,11,2,1,0,1,0,0,,
,MarcheG,,5,32,11,11,2,1,0,2,0,0,,
,AloVulpin,,5,53,11,11,2,1,0,2,0,0,,
,Kolesiff,,12,16,10,10,3,0,0,0,0,0,,
,😎,,12,30,10,10,3,0,0,1,0,0,,
,hERoIC15397,,12,30,10,10,3,0,0,1,0,0,,
,Demons,,11,32,10,10,3,0,0,1,0,0,,
,mike0182,,11,14,10,10,3,0,0,0,0,0,,
,Salernik,,11,10,10,10,3,0,0,0,0,0,,
,$,,10,64,10,10,3,0,0,1,0,0,,
,Oxn,,10,12,10,10,3,0,0,0,0,0,,
,PHadzhiev,,10,11,10,10,3,0,0,0,0,0,,
,aleks42316,,10,19,10,10,3,0,0,0,0,0,,
,Unique.Esprit,,10,13,10,10,3,0,0,0,0,0,,
,finansisn,,10,10,10,10,3,0,0,0,0,0,,
,Makakka,,9,10,10,10,3,0,0,0,0,0,,
,WilliamLee,,9,10,10,10,3,0,0,0,0,0,,
,Yostari,,9,10,10,10,3,0,0,0,0,0,,
,Merkuriusmelv0,,8,26,10,10,3,0,0,0,0,0,,
,superslim,,8,17,10,10,3,0,0,0,0,0,,
,maragigayan,,8,10,10,10,3,0,0,0,0,0,,
,Clackity,,8,10,10,10,3,0,0,0,0,0,,
,Xiato,,8,13,10,10,3,0,0,0,0,0,,
,dezilver,,8,10,10,10,3,0,0,0,0,0,,
,cicada,,8,48,10,10,3,0,0,1,0,0,,
,MustangKirby,,8,30,10,10,3,0,0,1,0,0,,
,The Nature Boy,,7,25,10,10,3,0,0,0,0,0,,
,TenTon01,,7,16,10,10,3,0,0,0,0,0,,
,cockhand,,7,10,10,10,3,0,0,0,0,0,,
,Kietelaar,,6,11,10,10,3,0,0,0,0,0,,
,Lyburnum,,6,10,10,10,3,0,0,0,0,0,,
,vinnyp34,,6,10,10,10,3,0,0,0,0,0,,
,sczi*987,,6,10,10,10,3,0,0,0,0,0,,
,grega1999,,6,19,10,10,3,0,0,0,0,0,,
,ZhiBo,,6,20,10,10,3,0,0,0,0,0,,
,Brathering,,5,11,10,10,3,0,0,0,0,0,,
,Xpwao,,5,10,10,10,3,0,0,0,0,0,,
,apix3222,,4,19,10,10,3,0,0,0,0,0,,
,jeancarlotapia,,1,38,10,10,3,0,0,1,0,0,,
,SevenDevil,,1,25,10,10,3,0,0,0,0,0,,
,skyenya1,,1,37,10,10,3,0,0,1,0,0,,
,DaCatzMeow,,12,9,9,9,3,0,0,0,0,0,,
,Elyon,,12,11,9,9,3,0,0,0,0,0,,
,longdarth,,12,9,9,9,3,0,0,0,0,0,,
,0x7d31apuz,,10,31,9,9,3,0,0,1,0,0,,
,ghostrestaurantlab_inago,,10,9,9,9,3,0,0,0,0,0,,
,TerribleJIexa,,10,47,9,9,3,0,0,1,0,0,,
,drchronic01,,9,9,9,9,3,0,0,0,0,0,,
,isaacfufu,,9,21,9,9,3,0,0,0,0,0,,
,eddie murphy,,9,16,9,9,3,0,0,0,0,0,,
,Glamlys,,9,18,9,9,3,0,0,0,0,0,,
,jackow80,,9,24,9,9,3,0,0,0,0,0,,
,dobindubas,,8,10,9,9,3,0,0,0,0,0,,
,kovanova,,8,9,9,9,3,0,0,0,0,0,,
,emiliomorles,,7,9,9,9,3,0,0,0,0,0,,
,tactics1,,7,9,9,9,3,0,0,0,0,0,,
,Rvu_Vsem_Duplo,,7,9,9,9,3,0,0,0,0,0,,
,bouncetree,,7,9,9,9,3,0,0,0,0,0,,
,Goder,,6,9,9,9,3,0,0,0,0,0,,
,Roberto23,,5,9,9,9,3,0,0,0,0,0,,
,-=ÐDrîve~ßyE€=-,,5,11,9,9,3,0,0,0,0,0,,
,RoadRunner42,,5,9,9,9,3,0,0,0,0,0,,
,Yate,,3,9,9,9,3,0,0,0,0,0,,
,---gbg---,,3,9,9,9,3,0,0,0,0,0,,
,djfuzzylogic,,2,9,9,9,3,0,0,0,0,0,,
,shaleby_,,1,30,9,9,3,0,0,1,0,0,,
,kadesam,,1,9,9,9,3,0,0,0,0,0,,
,zeroturbo,,1,9,9,9,3,0,0,0,0,0,,
,DaikieRa,,1,24,9,9,3,0,0,0,0,0,,
,maxifom_,,1,9,9,9,3,0,0,0,0,0,,
,Cobaltius,,1,9,9,9,3,0,0,0,0,0,,
,a,,12,8,8,8,3,0,0,0,0,0,,
,Sir Tango,,12,23,8,8,3,0,0,0,0,0,,
,Gandalf,,12,63,8,8,3,0,0,1,0,0,,
,SLIB,,11,12,8,8,3,0,0,0,0,0,,
,Canubis,,11,8,8,8,3,0,0,0,0,0,,
,Nighty,,10,8,8,8,3,0,0,0,0,0,,
,gerundio,,10,8,8,8,3,0,0,0,0,0,,
,KLMJ,,10,8,8,8,3,0,0,0,0,0,,
,Enzo05,,10,34,8,8,3,0,0,1,0,0,,
,blockchaingames.fun,,9,8,8,8,3,0,0,0,0,0,,
,maybs,,9,8,8,8,3,0,0,0,0,0,,
,n!ghtl!ght,,9,8,8,8,3,0,0,0,0,0,,
,magic1993,,8,8,8,8,3,0,0,0,0,0,,
,densdensdens,,8,8,8,8,3,0,0,0,0,0,,
,dedemon,,8,8,8,8,3,0,0,0,0,0,,
,BancoDeCrypto,,8,41,8,8,3,0,0,1,0,0,,
,Sir Shakerton,,8,8,8,8,3,0,0,0,0,0,,
,Yell,,7,8,8,8,3,0,0,0,0,0,,
,jimTurbo,,7,8,8,8,3,0,0,0,0,0,,
,TradingSocks,,7,8,8,8,3,0,0,0,0,0,,
,Tamerlan,,7,15,8,8,3,0,0,0,0,0,,
,agrimony,,6,8,8,8,3,0,0,0,0,0,,
,Yanicroft,,5,8,8,8,3,0,0,0,0,0,,
,crypto_bovine,,5,8,8,8,3,0,0,0,0,0,,
,cirillo77,,4,8,8,8,3,0,0,0,0,0,,
,Sameersh,,3,8,8,8,3,0,0,0,0,0,,
,sparky,,12,9,7,7,2,0,0,0,0,0,,
,Wades.ETH,,12,7,7,7,2,0,0,0,0,0,,
,Godamnitleeroy,,12,7,7,7,2,0,0,0,0,0,,
,Mr_*M*E*A*T*,,10,7,7,7,2,0,0,0,0,0,,
,PaxMagnus,,10,7,7,7,2,0,0,0,0,0,,
,xcoil,,10,7,7,7,2,0,0,0,0,0,,
,Tiannizu,,9,29,7,7,2,0,0,0,0,0,,
,ZEALOT,,9,7,7,7,2,0,0,0,0,0,,
,spassbol,,9,7,7,7,2,0,0,0,0,0,,
,darkbluechain,,9,13,7,7,2,0,0,0,0,0,,
,Bielobog,,9,7,7,7,2,0,0,0,0,0,,
,Grijander,,8,7,7,7,2,0,0,0,0,0,,
,BallNChained,,8,7,7,7,2,0,0,0,0,0,,
,JamesPMiller,,8,7,7,7,2,0,0,0,0,0,,
,shadowstep33,,7,7,7,7,2,0,0,0,0,0,,
,KhanVovan,,7,8,7,7,2,0,0,0,0,0,,
,Santana,,7,8,7,7,2,0,0,0,0,0,,
,WhiteWhale,,6,11,7,7,2,0,0,0,0,0,,
,Acecompac,,6,11,7,7,2,0,0,0,0,0,,
,AdventureStory,,6,7,7,7,2,0,0,0,0,0,,
,Babooshka,,6,9,7,7,2,0,0,0,0,0,,
,M.o.D,,6,13,7,7,2,0,0,0,0,0,,
,Utar Vicar of Pebbles,,6,7,7,7,2,0,0,0,0,0,,
,juliusnakamoto,,5,14,7,7,2,0,0,0,0,0,,
,Little Straw Magician,,5,7,7,7,2,0,0,0,0,0,,
,ronink77,,4,7,7,7,2,0,0,0,0,0,,
,Hazy1uk2020,,4,7,7,7,2,0,0,0,0,0,,
,Lezuziusz,,12,6,6,6,2,0,0,0,0,0,,
,幻,,12,6,6,6,2,0,0,0,0,0,,
,nihao888,,10,6,6,6,2,0,0,0,0,0,,
,FriendlySpy,,10,6,6,6,2,0,0,0,0,0,,
,WildCard0341,,9,6,6,6,2,0,0,0,0,0,,
,gruberx!,,8,7,6,6,2,0,0,0,0,0,,
,ThotHtheAtlanteaN,,8,6,6,6,2,0,0,0,0,0,,
,bs241111,,8,6,6,6,2,0,0,0,0,0,,
,sargecasey,,8,6,6,6,2,0,0,0,0,0,,
,SheNut,,8,11,6,6,2,0,0,0,0,0,,
,Nyktimené,,7,6,6,6,2,0,0,0,0,0,,
,intacrypt,,7,6,6,6,2,0,0,0,0,0,,
,Galgorath333,,7,6,6,6,2,0,0,0,0,0,,
,jiiiklikli,,6,20,6,6,2,0,0,0,0,0,,
,idncrypto67,,5,27,6,6,2,0,0,0,0,0,,
,illithid,,5,6,6,6,2,0,0,0,0,0,,
,Lanari,,4,6,6,6,2,0,0,0,0,0,,
,LKurokawa,,4,6,6,6,2,0,0,0,0,0,,
,Ultra-Ice,,4,6,6,6,2,0,0,0,0,0,,
,Allaunthefox,,4,17,6,6,2,0,0,0,0,0,,
