,Username,Place,Peak Rating,Wins,Wins in first 25,Counted Wins,Core Rare,Core Epic,Core Legendary,Trial Rare,Trial Epic,Trial Legendary,,
,shadowstep33,,7,3,3,3,1,0,0,0,0,0,,
,Dontacore,,3,3,3,3,1,0,0,0,0,0,,
,$,,8,3,3,3,1,0,0,0,0,0,,
,Torggames,,4,3,3,3,1,0,0,0,0,0,,
,Souleyman,,1,3,3,3,1,0,0,0,0,0,,
,ThotHtheAtlanteaN,,8,3,3,3,1,0,0,0,0,0,,
,inklic,,1,3,3,3,1,0,0,0,0,0,,
,domvoj01,,6,3,3,3,1,0,0,0,0,0,,
,Ultra-Ice,,4,3,3,3,1,0,0,0,0,0,,
,Marthyrs,,7,3,3,3,1,0,0,0,0,0,,
,kb,,4,3,3,3,1,0,0,0,0,0,,
,OMNIPOTENT,,5,34,3,3,1,0,0,1,0,0,,
,Azazell,,5,3,3,3,1,0,0,0,0,0,,
,piyopiyoman,,8,3,3,3,1,0,0,0,0,0,,
,MasterKoaz85,,1,3,3,3,1,0,0,0,0,0,,
,AdventureStory,,5,3,3,3,1,0,0,0,0,0,,
,TenTon01,,8,3,3,3,1,0,0,0,0,0,,
,Babooshka,,4,3,3,3,1,0,0,0,0,0,,
,Mogwai Bubbles,,1,3,3,3,1,0,0,0,0,0,,
,rob31rob31,,10,3,3,3,1,0,0,0,0,0,,
,The Cleric,,3,3,3,3,1,0,0,0,0,0,,
,taurus1983,,4,3,3,3,1,0,0,0,0,0,,
,Snottysnake,,10,3,3,3,1,0,0,0,0,0,,
,Letsktor,,2,3,3,3,1,0,0,0,0,0,,
,Chaos23,,1,3,3,3,1,0,0,0,0,0,,
,Rievserg,,8,3,3,3,1,0,0,0,0,0,,
,[Taiga] VOLK,,11,3,3,3,1,0,0,0,0,0,,
,Drunkigan,,5,3,3,3,1,0,0,0,0,0,,
,CelestialWarrior,,1,3,3,3,1,0,0,0,0,0,,
,JMa14,,1,3,3,3,1,0,0,0,0,0,,
,Tsuran_men,,1,3,3,3,1,0,0,0,0,0,,
,Shinjiz,,9,3,3,3,1,0,0,0,0,0,,
,Elfo Strego,,6,3,3,3,1,0,0,0,0,0,,
,Valhalla,,8,3,3,3,1,0,0,0,0,0,,
,tengchiang,,9,2,2,2,0,0,0,0,0,0,,
,777mihman777,,9,2,2,2,0,0,0,0,0,0,,
,MrWikkid,,1,2,2,2,0,0,0,0,0,0,,
,BlocksUnchained,,10,2,2,2,0,0,0,0,0,0,,
,roman22,,1,2,2,2,0,0,0,0,0,0,,
,cirillo77,,5,2,2,2,0,0,0,0,0,0,,
,ronink77,,5,2,2,2,0,0,0,0,0,0,,
,Storm Toad,,7,2,2,2,0,0,0,0,0,0,,
,Hanri555,,11,2,2,2,0,0,0,0,0,0,,
,DaCatzMeow,,11,2,2,2,0,0,0,0,0,0,,
,Lighon,,7,2,2,2,0,0,0,0,0,0,,
,Rakalel,,7,2,2,2,0,0,0,0,0,0,,
,j3kakaka,,7,2,2,2,0,0,0,0,0,0,,
,Akiro,,7,2,2,2,0,0,0,0,0,0,,
,bobcryptolover,,6,2,2,2,0,0,0,0,0,0,,
,btz4u,,8,2,2,2,0,0,0,0,0,0,,
,Infincible,,1,2,2,2,0,0,0,0,0,0,,
,KingK,,3,2,2,2,0,0,0,0,0,0,,
,Syonidehyde1165,,4,2,2,2,0,0,0,0,0,0,,
,ThrawnOmega,,1,2,2,2,0,0,0,0,0,0,,
,loreennaa,,3,2,2,2,0,0,0,0,0,0,,
,blackford2,,1,2,2,2,0,0,0,0,0,0,,
,Blackhalo,,1,2,2,2,0,0,0,0,0,0,,
,striderbuster,,10,2,2,2,0,0,0,0,0,0,,
,snak3.eth,,4,2,2,2,0,0,0,0,0,0,,
,HAL Empire,,8,2,2,2,0,0,0,0,0,0,,
,Juanita7,,3,2,2,2,0,0,0,0,0,0,,
,jcrypto,,3,2,2,2,0,0,0,0,0,0,,
,KamilGlab,,3,2,2,2,0,0,0,0,0,0,,
,ReidulousKane,,4,2,2,2,0,0,0,0,0,0,,
,artur795,,1,2,2,2,0,0,0,0,0,0,,
,Mephisto,,1,2,2,2,0,0,0,0,0,0,,
,Sp!r!tmonger,,8,2,2,2,0,0,0,0,0,0,,
,JustGuardian,,1,2,2,2,0,0,0,0,0,0,,
,bacoor  hbwallet,,7,2,2,2,0,0,0,0,0,0,,
,Mortal,,7,2,2,2,0,0,0,0,0,0,,
,Alice,,1,2,2,2,0,0,0,0,0,0,,
,Tafut Aga,,5,2,2,2,0,0,0,0,0,0,,
,D0r1n0123,,1,2,2,2,0,0,0,0,0,0,,
,Tamerlan,,7,2,2,2,0,0,0,0,0,0,,
,seedlingqueen,,1,2,2,2,0,0,0,0,0,0,,
,Acusticos,,2,2,2,2,0,0,0,0,0,0,,
,Anaxamander,,8,2,2,2,0,0,0,0,0,0,,
,Xboot,,7,2,2,2,0,0,0,0,0,0,,
,HappyMan811,,4,2,2,2,0,0,0,0,0,0,,
,jiiiklikli,,7,2,2,2,0,0,0,0,0,0,,
,quokku,,10,2,2,2,0,0,0,0,0,0,,
,finansisn,,9,2,2,2,0,0,0,0,0,0,,
,RETRIPPER,,8,2,2,2,0,0,0,0,0,0,,
,Pyron,,4,2,2,2,0,0,0,0,0,0,,
,JPK,,10,2,2,2,0,0,0,0,0,0,,
,Crazy_Goober,,4,2,2,2,0,0,0,0,0,0,,
,Sillyconchain,,4,2,2,2,0,0,0,0,0,0,,
,Bitsavage,,5,2,2,2,0,0,0,0,0,0,,
,SteelRat,,12,2,2,2,0,0,0,0,0,0,,
,yottAholic,,1,2,2,2,0,0,0,0,0,0,,
,Zenic11,,4,1,1,1,0,0,0,0,0,0,,
,EtherKnight,,8,1,1,1,0,0,0,0,0,0,,
,Edgecaser,,10,1,1,1,0,0,0,0,0,0,,
,Teemo,,9,1,1,1,0,0,0,0,0,0,,
,evas,,3,1,1,1,0,0,0,0,0,0,,
,blasinho,,8,1,1,1,0,0,0,0,0,0,,
,Taishi,,4,1,1,1,0,0,0,0,0,0,,
,cambocleve,,9,1,1,1,0,0,0,0,0,0,,
,chnoblidan,,9,1,1,1,0,0,0,0,0,0,,
,Vasitocoin,,2,1,1,1,0,0,0,0,0,0,,
,CryptoJoueur,,7,1,1,1,0,0,0,0,0,0,,
,Frehalo1,,1,1,1,1,0,0,0,0,0,0,,
,prism610,,1,1,1,1,0,0,0,0,0,0,,
,DthRevan,,8,1,1,1,0,0,0,0,0,0,,
,Avatar1188,,4,1,1,1,0,0,0,0,0,0,,
,crystalhuman,,6,1,1,1,0,0,0,0,0,0,,
,futuremars051,,8,1,1,1,0,0,0,0,0,0,,
,gruberx!,,7,1,1,1,0,0,0,0,0,0,,
,facugaba04,,5,1,1,1,0,0,0,0,0,0,,
,Xafarius,,1,1,1,1,0,0,0,0,0,0,,
,*-M4rc0-*,,2,1,1,1,0,0,0,0,0,0,,
,MaestroGR,,8,1,1,1,0,0,0,0,0,0,,
,Tinkode,,1,1,1,1,0,0,0,0,0,0,,
,MasterMuze,,2,1,1,1,0,0,0,0,0,0,,
,AmericanIcarus,,8,1,1,1,0,0,0,0,0,0,,
,WilliamLee,,8,1,1,1,0,0,0,0,0,0,,
,Noldziks,,1,1,1,1,0,0,0,0,0,0,,
,Zzodiacz,,7,1,1,1,0,0,0,0,0,0,,
,xvaimC70,,1,1,1,1,0,0,0,0,0,0,,
,AdrianoMeis,,1,1,1,1,0,0,0,0,0,0,,
,Hastal Havista,,6,1,1,1,0,0,0,0,0,0,,
,phatsoicp,,1,1,1,1,0,0,0,0,0,0,,
,thesaintstreams,,1,1,1,1,0,0,0,0,0,0,,
,FriendlySpy,,8,1,1,1,0,0,0,0,0,0,,
,The Book,,9,1,1,1,0,0,0,0,0,0,,
,Aleksea222,,1,1,1,1,0,0,0,0,0,0,,
,gothmaug,,10,1,1,1,0,0,0,0,0,0,,
,NotMyName,,1,1,1,1,0,0,0,0,0,0,,
,ThyWizardOz,,1,1,1,1,0,0,0,0,0,0,,
,Credo1986,,7,1,1,1,0,0,0,0,0,0,,
,BlueBeard,,3,1,1,1,0,0,0,0,0,0,,
,mitkolukanov,,1,1,1,1,0,0,0,0,0,0,,
,PlasticCarrot,,5,1,1,1,0,0,0,0,0,0,,
,Alexis,,9,1,1,1,0,0,0,0,0,0,,
,QuinnBear,,11,1,1,1,0,0,0,0,0,0,,
,radi,,12,1,1,1,0,0,0,0,0,0,,
,Kojiroad,,6,1,1,1,0,0,0,0,0,0,,
,Matschi300,,3,1,1,1,0,0,0,0,0,0,,
,FailMan XXL,,1,1,1,1,0,0,0,0,0,0,,
,blakyeltoro,,6,1,1,1,0,0,0,0,0,0,,
,GJGaruda,,1,1,1,1,0,0,0,0,0,0,,
,EmilED358,,1,1,1,1,0,0,0,0,0,0,,
,Jashby1997,,11,1,1,1,0,0,0,0,0,0,,
,strange,,5,1,1,1,0,0,0,0,0,0,,
,mike0182,,10,1,1,1,0,0,0,0,0,0,,
,ShinChan,,1,1,1,1,0,0,0,0,0,0,,
,wiim,,6,1,1,1,0,0,0,0,0,0,,
,Cro-JayJay,,1,1,1,1,0,0,0,0,0,0,,
,FraudulentFree,,1,1,1,1,0,0,0,0,0,0,,
,Fan_1922,,5,1,1,1,0,0,0,0,0,0,,
,たこ,,12,1,1,1,0,0,0,0,0,0,,
,fwibb.jmm,,5,1,1,1,0,0,0,0,0,0,,
,Bayou-Bengal,,8,1,1,1,0,0,0,0,0,0,,
,UnjustOne,,12,1,1,1,0,0,0,0,0,0,,
,Romulus10,,1,1,1,1,0,0,0,0,0,0,,
,PeriodBloodMouthWash,,7,1,1,1,0,0,0,0,0,0,,
,MrTUNER,,5,1,1,1,0,0,0,0,0,0,,
,Moneybags,,9,1,1,1,0,0,0,0,0,0,,
,POOKIDS420,,5,1,1,1,0,0,0,0,0,0,,
,knox,,4,1,1,1,0,0,0,0,0,0,,
,onlys,,6,1,1,1,0,0,0,0,0,0,,
,Dochrnix,,8,1,1,1,0,0,0,0,0,0,,
,CaptainMurika,,6,1,1,1,0,0,0,0,0,0,,
,TheDutchDude,,7,1,1,1,0,0,0,0,0,0,,
,bwindi,,6,1,1,1,0,0,0,0,0,0,,
,chaoren,,12,1,1,1,0,0,0,0,0,0,,
,Varick,,9,1,1,1,0,0,0,0,0,0,,
,Noice,,8,1,1,1,0,0,0,0,0,0,,
,MaxMatheus,,8,1,1,1,0,0,0,0,0,0,,
,takeshi7,,1,1,1,1,0,0,0,0,0,0,,
,Ninjaturtle,,9,1,1,1,0,0,0,0,0,0,,
,Zappaboy,,8,1,1,1,0,0,0,0,0,0,,
,[GOATGang]nelyp,,6,1,1,1,0,0,0,0,0,0,,
,Aziekial,,10,1,1,1,0,0,0,0,0,0,,
,GL1TCH,,8,1,1,1,0,0,0,0,0,0,,
,dr-nuker,,4,1,1,1,0,0,0,0,0,0,,
,Pmoisenko07@gmail.com,,1,1,1,1,0,0,0,0,0,0,,
,ロさん,,10,1,1,1,0,0,0,0,0,0,,
,Y-crad11,,1,1,1,1,0,0,0,0,0,0,,
,CryptoAtlas,,7,1,1,1,0,0,0,0,0,0,,
,CountPenta,,1,1,1,1,0,0,0,0,0,0,,
